User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Peter Cook","Samantha Martin",Nurse,"2021-10-19 09:12:55",9295,Outgoing,50
"Peter Cook","Tony Harris",Carer,"2021-10-18 06:27:47",406,Incoming,32
"Peter Cook","Victoria Harrison",Nurse,"2021-10-14 09:19:45",6497,Incoming,91
"Peter Cook","Tony Harris",Carer,"2021-10-19 12:45:37",766,Outgoing,47
"Peter Cook","Luke Ward",Nurse,"2021-10-19 08:57:49",6270,Outgoing,67
"Peter Cook","Sarah Harrison",Carer,"2021-10-18 04:42:56",7268,Incoming,7
"Peter Cook","Theresa Campbell",Carer,"2021-10-13 01:44:21",6093,Outgoing,83
"Peter Cook","Evelyn Collins",Nurse,"2021-10-17 05:53:45",6000,Outgoing,70
"Peter Cook","Aaron Lloyd",Carer,"2021-10-17 05:41:01",3650,Incoming,59
"Peter Cook","Isaac Saunders",Nurse,"2021-10-17 04:44:55",1256,Incoming,34
"Peter Cook","Joanne Reid",Nurse,"2021-10-14 01:34:12",6668,Outgoing,55
"Peter Cook","Danielle Moore",Carer,"2021-10-20 05:13:28",2561,Incoming,73
"Peter Cook","Phoebe Martin",Carer,"2021-10-19 10:38:45",9166,Outgoing,29
"Peter Cook","Leah Robinson",Nurse,"2021-10-16 08:01:10",8469,Outgoing,38
"Peter Cook","Grant Smith",Nurse,"2021-10-15 10:01:24",9758,Outgoing,25
"Peter Cook","Elliott Lloyd",Nurse,"2021-10-13 06:29:32",9275,Incoming,48
"Peter Cook","Gordon Clarke",Carer,"2021-10-21 01:56:43",9284,Outgoing,78
"Peter Cook","Tiffany Moore",Carer,"2021-10-20 07:35:03",8275,Outgoing,96
"Peter Cook","Patrick Walsh",Carer,"2021-10-16 12:49:34",9634,Outgoing,34
"Peter Cook","Benjamin Butler",Carer,"2021-10-17 10:15:16",9960,Outgoing,2
"Peter Cook","Noah Walker",Carer,"2021-10-19 08:08:20",8650,Incoming,51
"Peter Cook","Leah Robinson",Nurse,"2021-10-16 07:49:58",8038,Outgoing,1
"Peter Cook","Tim Hughes",Nurse,"2021-10-17 04:23:38",6446,Outgoing,86
"Peter Cook","Charlotte Morris",Nurse,"2021-10-17 03:26:55",3992,Incoming,56
"Peter Cook","Leah Robinson",Nurse,"2021-10-18 11:58:30",5073,Incoming,30
"Peter Cook","Layla Griffiths",Carer,"2021-10-16 05:11:48",4424,Incoming,70
"Peter Cook","Mandy Holmes",Nurse,"2021-10-19 08:58:09",2896,Incoming,64
"Peter Cook","Isaac Saunders",Nurse,"2021-10-16 01:47:48",1626,Outgoing,98
"Peter Cook","Joe Evans",Carer,"2021-10-18 12:01:03",1672,Outgoing,91
"Peter Cook","Matilda Johnson",Carer,"2021-10-15 09:48:05",6479,Outgoing,84
"Peter Cook","Harrison Lloyd",Nurse,"2021-10-17 12:46:45",3391,Incoming,26
"Peter Cook","William Holmes",Carer,"2021-10-13 11:27:59",5269,Outgoing,11
"Peter Cook","Mohammed Ross",Carer,"2021-10-19 01:11:00",277,Outgoing,39
"Peter Cook","Jasmine King",Carer,"2021-10-15 07:27:22",8382,Incoming,62
"Peter Cook","Pauline Ellis",Carer,"2021-10-12 01:31:49",1966,Outgoing,23
"Peter Cook","Isaac Saunders",Nurse,"2021-10-12 04:00:18",9590,Outgoing,25
"Peter Cook","Benjamin Butler",Carer,"2021-10-14 03:29:05",6412,Outgoing,89
"Peter Cook","Patrick Walsh",Carer,"2021-10-20 12:47:08",4098,Incoming,55
"Peter Cook","Toby Richardson",Carer,"2021-10-14 05:08:17",8725,Incoming,70
"Peter Cook","Joel Richardson",Carer,"2021-10-16 04:02:53",7516,Incoming,74
"Peter Cook","Benjamin Butler",Carer,"2021-10-15 03:40:32",2977,Incoming,98
"Peter Cook","Helen Watson",Carer,"2021-10-15 01:43:03",5318,Outgoing,85
"Peter Cook","Adam Robinson",Carer,"2021-10-18 09:20:37",4950,Outgoing,95
"Peter Cook","Patrick Walsh",Carer,"2021-10-13 01:50:57",1361,Outgoing,67
"Peter Cook","Melissa Powell",Nurse,"2021-10-19 10:29:45",4063,Incoming,82
"Peter Cook","Aaron Lloyd",Carer,"2021-10-13 11:17:43",4826,Incoming,18
"Peter Cook","Poppy Evans",Carer,"2021-10-17 09:44:07",5028,Incoming,74
"Peter Cook","Molly Phillips",Nurse,"2021-10-19 07:06:58",9974,Incoming,82
"Peter Cook","Jeremy Lloyd",Nurse,"2021-10-18 08:14:55",5702,Outgoing,66
"Peter Cook","Amber James",Nurse,"2021-10-15 11:38:23",4267,Outgoing,58
"Peter Cook","Peter Robinson",Carer,"2021-10-15 05:11:29",6838,Outgoing,96
"Peter Cook","Louis Adams",Carer,"2021-10-20 02:30:24",9047,Outgoing,7
"Peter Cook","Caitlin Jones",Carer,"2021-10-14 08:43:50",1809,Outgoing,41
"Peter Cook","Caitlin Jones",Carer,"2021-10-15 12:57:34",5413,Outgoing,29
"Peter Cook","Benjamin Butler",Carer,"2021-10-13 07:51:41",7191,Outgoing,28
"Peter Cook","Grant Smith",Nurse,"2021-10-19 07:27:14",1600,Incoming,94
"Peter Cook","Jasmine King",Carer,"2021-10-13 03:12:40",1333,Incoming,42
"Peter Cook","Kirsten Collins",Nurse,"2021-10-18 10:03:09",3903,Outgoing,62
"Peter Cook","Justine Owen",Nurse,"2021-10-15 02:21:36",2769,Incoming,20
"Peter Cook","Adam Anderson",Carer,"2021-10-19 08:13:29",8396,Incoming,91
"Peter Cook","Zach Adams",Nurse,"2021-10-20 09:54:07",1530,Incoming,9
"Peter Cook","Carlie Stewart",Carer,"2021-10-13 08:16:23",3204,Incoming,60
"Peter Cook","Noah Walker",Carer,"2021-10-12 03:39:59",3101,Incoming,30
"Peter Cook","Dennis Bailey",Carer,"2021-10-21 09:36:52",633,Outgoing,2
"Peter Cook","Laura Hill",Carer,"2021-10-20 12:04:50",1207,Incoming,38
"Peter Cook","Molly Phillips",Nurse,"2021-10-13 01:22:37",1026,Incoming,67
"Peter Cook","Charlotte Morris",Nurse,"2021-10-17 06:41:18",5641,Incoming,36
"Peter Cook","Andy Graham",Carer,"2021-10-19 11:14:25",448,Incoming,46
"Peter Cook","Alexander Watson",Carer,"2021-10-18 03:38:09",5825,Outgoing,40
"Peter Cook","Cameron Patel",Carer,"2021-10-18 12:02:00",7112,Incoming,30
"Eden Baker","Caitlin Jones",Carer,"2021-08-31 03:40:09",162,Incoming,79
"Eden Baker","Pauline Ellis",Carer,"2021-10-16 06:37:00",133,Incoming,34
"Eden Baker","Greg Mitchell",Carer,"2021-09-15 03:06:13",783,Incoming,87
"Eden Baker","Grace Edwards",Carer,"2021-10-01 08:34:57",134,Outgoing,34
"Eden Baker","Jasmine King",Carer,"2021-09-15 07:27:46",397,Outgoing,14
"Eden Baker","Adam Anderson",Carer,"2021-09-08 07:13:26",437,Outgoing,56
"Eden Baker","Poppy Evans",Carer,"2021-10-17 01:31:43",500,Outgoing,1
"Eden Baker","Chelsea Carter",Carer,"2021-09-15 07:06:26",346,Outgoing,62
"Eden Baker","Patrick Walsh",Carer,"2021-09-15 06:32:38",132,Outgoing,8
"Eden Baker","Adam Anderson",Carer,"2021-08-28 07:54:32",989,Outgoing,23
"Eden Baker","Joe Watson",Carer,"2021-09-20 04:37:37",538,Incoming,69
"Eden Baker","Theresa Campbell",Carer,"2021-09-25 07:24:22",531,Outgoing,1
"Eden Baker","Grace Edwards",Carer,"2021-09-07 09:12:19",775,Incoming,33
"Eden Baker","Caitlin Jones",Carer,"2021-08-31 10:17:19",807,Outgoing,40
"Eden Baker","Wendy Watson",Carer,"2021-08-28 03:20:57",256,Incoming,42
"Eden Baker","Peter Turner",Nurse,"2021-09-11 06:26:16",780,Outgoing,51
"Eden Baker","Elliott Murray",Nurse,"2021-09-04 09:21:27",758,Incoming,49
"Eden Baker","Benjamin Butler",Carer,"2021-09-24 10:08:57",94,Incoming,45
"Eden Baker","Danielle Bailey",Nurse,"2021-10-13 05:57:45",221,Incoming,39
"Eden Baker","Peter Robinson",Carer,"2021-09-06 07:48:57",122,Outgoing,3
"Eden Baker","Alexander Watson",Carer,"2021-09-05 07:28:57",545,Outgoing,17
"Eden Baker","Sebastian Campbell",Carer,"2021-08-26 12:39:12",870,Outgoing,38
"Eden Baker","Pauline Ellis",Carer,"2021-08-24 05:07:05",434,Outgoing,86
"Eden Baker","Isaac Saunders",Nurse,"2021-08-23 05:02:05",940,Incoming,41
"Eden Baker","Elliott Murray",Nurse,"2021-10-11 09:07:41",216,Incoming,36
"Eden Baker","Carlie Stewart",Carer,"2021-10-08 08:50:46",199,Outgoing,8
"Eden Baker","Toby Richardson",Carer,"2021-09-22 07:11:39",707,Outgoing,11
"Eden Baker","Jonathan Thomas",Carer,"2021-10-14 03:05:39",953,Incoming,93
"Eden Baker","Harrison Lloyd",Nurse,"2021-10-09 09:39:27",306,Incoming,81
"Eden Baker","Georgia Shaw",Nurse,"2021-10-02 01:51:56",176,Outgoing,81
"Eden Baker","Greg Mitchell",Carer,"2021-10-10 08:13:05",85,Outgoing,2
"Eden Baker","Patrick Walsh",Carer,"2021-10-02 05:07:30",340,Incoming,81
"Eden Baker","Selina Palmer",Carer,"2021-10-05 06:05:34",244,Outgoing,70
"Eden Baker","Amber James",Nurse,"2021-10-05 10:13:55",805,Outgoing,96
"Eden Baker","Victoria Harrison",Nurse,"2021-10-15 04:57:04",529,Outgoing,12
"Eden Baker","Poppy Evans",Carer,"2021-09-27 03:33:28",282,Outgoing,57
"Eden Baker","Gordon Clarke",Carer,"2021-09-14 11:08:04",186,Incoming,10
"Eden Baker","Jeremy Lloyd",Nurse,"2021-09-09 05:25:26",153,Outgoing,30
"Eden Baker","Elliott Lloyd",Nurse,"2021-09-25 08:32:30",591,Incoming,66
"Eden Baker","Dominic Miller",Carer,"2021-09-09 08:07:00",380,Outgoing,52
"Eden Baker","Justine Owen",Nurse,"2021-10-05 04:19:05",718,Outgoing,90
"Eden Baker","Chelsea Carter",Carer,"2021-10-14 09:05:23",972,Incoming,88
"Eden Baker","Toby Richardson",Carer,"2021-10-12 01:40:34",563,Incoming,44
"Eden Baker","Charlotte Morris",Nurse,"2021-08-24 01:48:22",291,Outgoing,30
"Eden Baker","Jodie Green",Nurse,"2021-08-31 09:07:54",267,Outgoing,10
"Eden Baker","Sasha James",Nurse,"2021-09-04 02:12:56",635,Incoming,94
"Eden Baker","William Holmes",Carer,"2021-09-26 09:10:36",128,Incoming,25
"Eden Baker","Jasmine King",Carer,"2021-09-30 07:15:19",447,Outgoing,16
"Eden Baker","Patrick Walsh",Carer,"2021-10-14 05:54:38",850,Incoming,80
"Eden Baker","Grant Smith",Nurse,"2021-09-12 09:04:17",353,Incoming,42
"Eden Baker","Becky Smith",Nurse,"2021-08-25 02:06:20",217,Outgoing,64
"Eden Baker","Nick Marshall",Nurse,"2021-09-21 12:01:50",753,Incoming,41
"Eden Baker","Sasha James",Nurse,"2021-09-04 07:24:16",557,Outgoing,93
"Eden Baker","Victoria Harrison",Nurse,"2021-09-19 09:31:39",31,Outgoing,9
"Eden Baker","Tim Hughes",Nurse,"2021-10-18 08:01:23",521,Incoming,91
"Eden Baker","Amber James",Nurse,"2021-09-07 03:00:12",645,Outgoing,74
"Eden Baker","Harrison Lloyd",Nurse,"2021-10-06 02:34:05",921,Outgoing,77
"Eden Baker","Scott Simpson",Nurse,"2021-08-27 03:56:08",361,Outgoing,26
"Eden Baker","Jeremy Lloyd",Nurse,"2021-09-25 11:40:07",80,Incoming,67
"Eden Baker","Joe Evans",Carer,"2021-10-04 11:33:10",29,Incoming,21
"Eden Baker","Joe Evans",Carer,"2021-09-12 02:20:44",770,Incoming,33
"Eden Baker","Danielle Bailey",Nurse,"2021-09-27 09:00:10",544,Incoming,19
"Eden Baker","Abigail Matthews",Carer,"2021-08-20 11:02:10",71,Incoming,13
"Eden Baker","Melissa Powell",Nurse,"2021-09-02 06:42:04",273,Incoming,40
"Eden Baker","Nikki Rogers",Nurse,"2021-10-17 02:40:26",446,Incoming,23
"Eden Baker","Danielle Bailey",Nurse,"2021-09-17 05:12:59",381,Outgoing,91
"Eden Baker","Alison Johnson",Carer,"2021-09-18 09:41:05",605,Outgoing,28
"Eden Baker","Phoebe Martin",Carer,"2021-08-25 11:30:08",64,Outgoing,39
"Eden Baker","Layla Griffiths",Carer,"2021-09-28 10:04:44",610,Outgoing,79
"Eden Baker","Theresa Campbell",Carer,"2021-09-10 04:29:51",182,Outgoing,31
"Eden Baker","Harrison Stevens",Carer,"2021-09-06 01:41:57",268,Outgoing,41
"Eden Baker","Noah Walker",Carer,"2021-09-18 03:40:41",451,Incoming,75
"Eden Baker","Abigail Matthews",Carer,"2021-09-14 08:28:30",934,Outgoing,76
"Eden Baker","Luke Ward",Nurse,"2021-10-10 01:43:42",767,Incoming,51
"Eden Baker","Imogen White",Nurse,"2021-08-26 03:13:32",528,Incoming,28
"Eden Baker","Amy Morris",Nurse,"2021-10-05 03:16:21",4,Incoming,38
"Eden Baker","Laura Hill",Carer,"2021-09-17 06:17:38",243,Incoming,78
"Eden Baker","Harrison Stevens",Carer,"2021-08-19 06:34:18",848,Outgoing,62
"Eden Baker","Nikki Rogers",Nurse,"2021-10-18 01:58:34",960,Outgoing,88
"Eden Baker","Luke Ward",Nurse,"2021-10-11 03:47:52",624,Incoming,84
"Eden Baker","Rachel Saunders",Nurse,"2021-09-11 08:40:44",14,Incoming,63
"Eden Baker","Isaac Saunders",Nurse,"2021-08-29 07:18:25",441,Outgoing,61
"Eden Baker","Jasmine King",Carer,"2021-09-30 01:59:23",208,Outgoing,11
"Eden Baker","Louis Adams",Carer,"2021-09-17 07:03:55",166,Outgoing,87
"Eden Baker","Caitlin Jones",Carer,"2021-09-02 12:44:17",904,Outgoing,77
"Eden Baker","Sebastian Campbell",Carer,"2021-08-23 09:27:03",11,Incoming,38
"Eden Baker","Caitlin Jones",Carer,"2021-10-01 12:22:33",698,Outgoing,10
"Eden Baker","Leah Robinson",Nurse,"2021-09-27 06:27:19",451,Incoming,34
"Eden Baker","Alexander Watson",Carer,"2021-09-25 12:51:01",861,Outgoing,61
"Eden Baker","Wendy Watson",Carer,"2021-10-12 09:47:34",420,Outgoing,91
"Eden Baker","Elliott Murray",Nurse,"2021-09-23 07:44:26",955,Outgoing,22
"Eden Baker","Peter Turner",Nurse,"2021-08-22 03:02:18",835,Incoming,59
"Eden Baker","Scott Simpson",Nurse,"2021-08-27 01:08:57",719,Incoming,68
"Eden Baker","Danielle Bailey",Nurse,"2021-10-10 06:41:21",125,Incoming,86
"Eden Baker","Peter Robinson",Carer,"2021-09-09 07:38:56",127,Incoming,59
"Eden Baker","Gordon Clarke",Carer,"2021-08-20 10:54:47",307,Outgoing,91
"Eden Baker","Archie Parker",Carer,"2021-09-06 04:23:21",24,Incoming,99
"Eden Baker","Elliott Murray",Nurse,"2021-09-27 11:43:03",318,Incoming,12
"Eden Baker","Noah Walker",Carer,"2021-09-17 09:15:14",307,Outgoing,90
"Eden Baker","Joanne Reid",Nurse,"2021-08-20 11:27:16",978,Incoming,30
"Eden Baker","Ben Mitchell",Nurse,"2021-08-28 12:07:03",447,Incoming,16
"Eden Baker","Danielle Bailey",Nurse,"2021-09-06 06:42:48",874,Outgoing,91
"Eden Baker","James Clark",Carer,"2021-09-03 05:30:12",815,Incoming,84
"Eden Baker","Sasha James",Nurse,"2021-09-12 09:54:27",376,Incoming,24
"Eden Baker","Theresa Campbell",Carer,"2021-09-12 02:29:00",718,Outgoing,41
"Eden Baker","Joanne Reid",Nurse,"2021-09-16 05:53:13",808,Incoming,92
"Eden Baker","Victoria Harrison",Nurse,"2021-09-14 08:20:40",4,Incoming,61
"Eden Baker","Mandy Holmes",Nurse,"2021-09-12 09:25:44",478,Incoming,81
"Eden Baker","Dennis Bailey",Carer,"2021-09-30 04:20:55",897,Incoming,75
"Eden Baker","Joanne Reid",Nurse,"2021-09-15 11:01:44",104,Incoming,59
"Eden Baker","Justine Edwards",Nurse,"2021-09-30 05:31:27",903,Incoming,51
"Eden Baker","Luke Ward",Nurse,"2021-09-11 07:58:37",352,Incoming,63
"Eden Baker","Cameron Patel",Carer,"2021-09-04 06:51:00",195,Outgoing,95
"Eden Baker","Mary Ward",Nurse,"2021-10-18 11:13:07",947,Outgoing,90
"Eden Baker","Leah Robinson",Nurse,"2021-09-12 02:38:25",4,Incoming,51
"Eden Baker","Nikki Miller",Carer,"2021-10-08 03:09:47",654,Outgoing,53
"Eden Baker","Amber James",Nurse,"2021-09-02 11:51:45",186,Outgoing,13
"Eden Baker","Mandy Holmes",Nurse,"2021-10-05 09:52:53",353,Incoming,52
"Eden Baker","Victoria Harrison",Nurse,"2021-10-14 04:50:49",218,Incoming,18
"Eden Baker","Samantha Martin",Nurse,"2021-09-03 12:34:10",709,Outgoing,31
"Eden Baker","Dominic Miller",Carer,"2021-10-13 12:07:45",470,Outgoing,60
"Eden Baker","Amber James",Nurse,"2021-10-10 03:08:38",712,Outgoing,34
"Eden Baker","Cameron Patel",Carer,"2021-10-10 02:28:35",191,Outgoing,88
"Eden Baker","Louis Adams",Carer,"2021-10-14 07:22:50",275,Outgoing,93
"Eden Baker","Georgia Shaw",Nurse,"2021-10-05 02:20:28",665,Outgoing,9
"Eden Baker","Wendy Watson",Carer,"2021-09-27 12:49:40",338,Incoming,51
"Eden Baker","Jennifer Stevens",Nurse,"2021-10-15 04:50:20",446,Outgoing,19
"Eden Baker","Grant Smith",Nurse,"2021-10-01 02:26:53",713,Outgoing,36
"Eden Baker","Peter Robinson",Carer,"2021-08-30 08:57:12",695,Incoming,17
"Eden Baker","Amber James",Nurse,"2021-09-25 09:51:54",266,Incoming,54
"Eden Baker","Luke Ward",Nurse,"2021-09-12 08:33:20",775,Outgoing,6
"Eden Baker","Ben Mitchell",Nurse,"2021-10-10 02:39:43",938,Outgoing,36
"Eden Baker","Nick Marshall",Nurse,"2021-10-06 01:29:46",73,Outgoing,59
"Eden Baker","Lee Khan",Nurse,"2021-09-06 07:01:27",230,Outgoing,41
"Eden Baker","Nikki Rogers",Nurse,"2021-09-12 02:11:33",274,Incoming,44
"Eden Baker","Pauline Ellis",Carer,"2021-09-22 09:02:28",615,Incoming,7
"Eden Baker","Kirsten Davies",Nurse,"2021-09-22 05:24:16",945,Incoming,39
"Eden Baker","Aaron Lloyd",Carer,"2021-09-04 02:05:42",651,Incoming,18
"Eden Baker","Archie Parker",Carer,"2021-09-17 04:08:48",574,Outgoing,0
"Eden Baker","Abigail Matthews",Carer,"2021-10-19 03:47:59",199,Incoming,41
"Eden Baker","Evelyn Collins",Nurse,"2021-10-16 07:53:12",321,Outgoing,37
"Eden Baker","Dominic Miller",Carer,"2021-09-02 07:29:03",695,Incoming,4
"Eden Baker","Adam Anderson",Carer,"2021-08-21 12:33:58",559,Outgoing,21
"Eden Baker","Lauren Walker",Nurse,"2021-09-16 02:18:27",303,Outgoing,90
"Eden Baker","Imogen White",Nurse,"2021-10-01 12:57:11",108,Incoming,23
"Eden Baker","Dennis Bailey",Carer,"2021-09-08 04:54:33",591,Incoming,1
"Eden Baker","Phoebe Martin",Carer,"2021-09-02 01:25:24",115,Outgoing,74
"Eden Baker","Aaron Lloyd",Carer,"2021-10-12 09:02:55",615,Incoming,65
"Eden Baker","Adam Robinson",Carer,"2021-09-13 01:31:42",511,Outgoing,84
"Eden Baker","Isaac Saunders",Nurse,"2021-09-14 01:38:37",957,Outgoing,38
"Eden Baker","Jennifer Stevens",Nurse,"2021-10-13 08:02:13",699,Incoming,13
"Eden Baker","Evelyn Collins",Nurse,"2021-10-06 06:08:03",281,Outgoing,60
"Eden Baker","Becky Smith",Nurse,"2021-08-30 05:20:10",655,Incoming,61
"Eden Baker","Charlotte Morris",Nurse,"2021-09-04 05:54:26",73,Incoming,93
"Eden Baker","Sasha James",Nurse,"2021-09-11 11:31:41",599,Outgoing,22
"Eden Baker","Rachel Saunders",Nurse,"2021-09-25 05:09:29",276,Outgoing,18
"Eden Baker","Poppy Evans",Carer,"2021-10-18 01:04:24",458,Incoming,60
"Eden Baker","Alexander Watson",Carer,"2021-09-01 09:03:02",191,Outgoing,24
"Eden Baker","Andy Graham",Carer,"2021-08-23 06:16:16",495,Outgoing,15
"Eden Baker","Dan Taylor",Carer,"2021-09-22 02:03:16",35,Outgoing,29
"Eden Baker","Charlotte Morris",Nurse,"2021-09-15 05:42:43",277,Outgoing,59
"Eden Baker","Joel Richardson",Carer,"2021-08-30 01:11:15",791,Incoming,19
"Eden Baker","Steve Powell",Carer,"2021-09-14 04:21:23",609,Outgoing,85
"Eden Baker","Sasha James",Nurse,"2021-08-27 09:59:41",596,Incoming,34
"Eden Baker","Emily Jackson",Carer,"2021-08-29 04:27:57",564,Incoming,16
"Eden Baker","Leah Robinson",Nurse,"2021-10-04 07:01:56",146,Outgoing,81
"Eden Baker","Alison Johnson",Carer,"2021-10-05 06:55:54",807,Outgoing,70
"Eden Baker","Leah Robinson",Nurse,"2021-09-21 02:04:03",371,Outgoing,77
"Eden Baker","Archie Parker",Carer,"2021-09-05 06:16:15",247,Incoming,63
"Eden Baker","Rachel Saunders",Nurse,"2021-10-11 09:38:17",885,Outgoing,0
"Eden Baker","Isaac Saunders",Nurse,"2021-09-21 06:12:06",77,Incoming,92
"Eden Baker","Amber James",Nurse,"2021-10-02 07:19:49",696,Outgoing,11
"Eden Baker","Tony Harris",Carer,"2021-09-15 02:53:30",340,Outgoing,31
"Eden Baker","Toby Richardson",Carer,"2021-09-02 02:43:16",835,Outgoing,66
"Eden Baker","Jasmine King",Carer,"2021-09-19 03:42:03",171,Incoming,14
"Eden Baker","Louis Adams",Carer,"2021-08-22 05:46:20",46,Incoming,94
"Eden Baker","Justine Edwards",Nurse,"2021-09-13 07:03:39",984,Outgoing,24
"Eden Baker","Nick Marshall",Nurse,"2021-10-05 09:20:37",476,Incoming,44
"Eden Baker","Elliot Green",Nurse,"2021-09-07 08:15:31",741,Incoming,37
"Eden Baker","Chelsea Carter",Carer,"2021-09-20 04:25:04",864,Outgoing,74
"Eden Baker","Layla Griffiths",Carer,"2021-09-20 11:04:25",109,Incoming,63
"Eden Baker","Rachel Saunders",Nurse,"2021-09-28 12:26:20",237,Incoming,33
"Eden Baker","Georgia Shaw",Nurse,"2021-09-27 12:12:37",71,Incoming,74
"Eden Baker","Pauline Ellis",Carer,"2021-09-14 11:05:51",890,Incoming,82
"Eden Baker","Alison Johnson",Carer,"2021-10-01 05:26:51",625,Outgoing,33
"Eden Baker","Mandy Holmes",Nurse,"2021-10-11 11:21:51",743,Outgoing,38
"Eden Baker","Elliott Murray",Nurse,"2021-10-14 06:02:28",475,Incoming,71
"Eden Baker","Mandy Holmes",Nurse,"2021-08-29 11:17:13",131,Outgoing,43
"Eden Baker","Tiffany Moore",Carer,"2021-10-11 01:11:43",177,Outgoing,93
"Eden Baker","Danielle Bailey",Nurse,"2021-08-29 05:23:30",757,Outgoing,1
"Eden Baker","Nick Marshall",Nurse,"2021-09-15 09:10:44",995,Outgoing,75
"Eden Baker","Sonia Khan",Nurse,"2021-08-22 03:50:47",815,Outgoing,39
"Eden Baker","Ben Mitchell",Nurse,"2021-10-18 08:28:30",231,Incoming,53
"Eden Baker","Tony Harris",Carer,"2021-08-28 03:40:09",22,Incoming,87
"Eden Baker","Nick Marshall",Nurse,"2021-10-06 11:00:28",484,Incoming,93
"Eden Baker","Harrison Stevens",Carer,"2021-09-01 04:00:52",399,Incoming,70
"Eden Baker","Tim Hughes",Nurse,"2021-08-22 08:38:05",896,Outgoing,27
"Eden Baker","Victoria Harrison",Nurse,"2021-10-09 01:50:29",953,Incoming,75
"Eden Baker","Toby Richardson",Carer,"2021-10-14 03:47:52",947,Incoming,100
"Eden Baker","Jamie Ellis",Nurse,"2021-09-17 12:00:19",880,Outgoing,75
"Eden Baker","Grace Edwards",Carer,"2021-08-27 03:00:19",712,Incoming,42
"Eden Baker","Joe Watson",Carer,"2021-08-30 07:58:45",935,Outgoing,78
"Eden Baker","Victoria Harrison",Nurse,"2021-10-03 05:54:26",18,Outgoing,1
"Eden Baker","Joe Evans",Carer,"2021-09-12 08:06:49",444,Incoming,95
"Eden Baker","Charlotte Morris",Nurse,"2021-10-05 04:19:34",393,Outgoing,33
"Eden Baker","Noah Walker",Carer,"2021-10-13 05:33:04",491,Outgoing,82
"Eden Baker","Sebastian Campbell",Carer,"2021-10-01 09:48:18",445,Incoming,53
"Eden Baker","Becky Smith",Nurse,"2021-09-10 12:02:18",761,Incoming,14
"Eden Baker","Molly Phillips",Nurse,"2021-10-17 02:52:58",910,Outgoing,3
"Eden Baker","Ross Rose",Carer,"2021-09-09 04:30:13",87,Incoming,30
"Eden Baker","Ken Bell",Nurse,"2021-09-11 06:51:52",66,Incoming,73
"Eden Baker","Mary Ward",Nurse,"2021-09-15 07:19:35",263,Incoming,86
"Eden Baker","Grant Smith",Nurse,"2021-08-28 08:55:08",852,Outgoing,73
"Eden Baker","Elliot Green",Nurse,"2021-09-17 02:35:55",116,Incoming,53
"Eden Baker","Peter Robinson",Carer,"2021-10-03 03:50:15",919,Outgoing,6
"Eden Baker","Joanne Reid",Nurse,"2021-08-22 10:11:58",942,Incoming,70
"Eden Baker","Amber James",Nurse,"2021-09-27 09:50:54",656,Incoming,82
"Eden Baker","Tim Hughes",Nurse,"2021-10-13 07:06:46",521,Outgoing,54
"Eden Baker","Joe Watson",Carer,"2021-09-16 04:19:08",754,Outgoing,39
"Eden Baker","Alison Johnson",Carer,"2021-09-30 11:14:00",457,Outgoing,72
"Eden Baker","Gordon Clarke",Carer,"2021-09-14 09:46:33",135,Outgoing,12
"Eden Baker","Elliott Lloyd",Nurse,"2021-09-01 07:41:22",89,Incoming,12
"Eden Baker","Chelsea Carter",Carer,"2021-10-14 10:08:59",621,Incoming,92
"Eden Baker","Nick Marshall",Nurse,"2021-09-20 12:35:32",831,Outgoing,26
"Eden Baker","Rachel Saunders",Nurse,"2021-09-11 02:37:47",779,Outgoing,26
"Eden Baker","Jonathan Thomas",Carer,"2021-08-24 05:57:51",638,Outgoing,64
"Eden Baker","Dennis Bailey",Carer,"2021-08-20 12:25:56",259,Incoming,17
"Eden Baker","Helen Watson",Carer,"2021-09-20 03:41:39",152,Incoming,82
"Eden Baker","Tony Harris",Carer,"2021-10-03 01:32:03",14,Outgoing,71
"Eden Baker","Phoebe Martin",Carer,"2021-08-30 05:17:06",161,Outgoing,74
"Eden Baker","Archie Parker",Carer,"2021-10-11 10:24:28",375,Outgoing,23
